size,clauses,kappa,time_iteration,memory (MB),formula
9,17,23,0.3907339572906494,1.2482414245605469,[(x_8 v x_7 v -x_0) ^ (x_3 v x_7 v -x_0) ^ (x_3 v -x_0) ^ (-x_5 v x_4) ^ (x_6 v x_1 v x_4) ^ (x_3 v x_0 v -x_6) ^ (x_7 v -x_3 v x_8) ^ (x_6 v x_4 v x_2) ^ (x_5 v x_8) ^ (x_1 v -x_2 v x_8) ^ (-x_0 v -x_2 v x_4) ^ (x_0 v -x_8) ^ (-x_4 v -x_7) ^ (x_1 v -x_3 v -x_6) ^ (-x_1 v x_6 v -x_4) ^ (-x_1 v -x_5 v -x_6) ^ (x_7 v x_2 v -x_8)]
10,17,1,0.051050662994384766,0.15500259399414062,[(-x_9 v -x_5 v x_8) ^ (x_3 v x_8) ^ (x_9 v x_4 v -x_3) ^ (-x_1 v -x_8 v x_0) ^ (-x_9 v x_5) ^ (-x_1 v x_6 v x_4) ^ (-x_2 v x_6 v -x_5) ^ (-x_7 v -x_2 v x_5) ^ (-x_9 v -x_2 v -x_5) ^ (x_9 v x_8) ^ (-x_7 v x_5 v -x_3) ^ (-x_7 v -x_6 v -x_3) ^ (x_7 v x_4) ^ (-x_1 v -x_4 v x_7) ^ (x_9 v -x_8 v -x_6) ^ (-x_4 v -x_7 v -x_3) ^ (x_9 v -x_5 v x_8)]
10,29,32,9.592072010040283,3.136423110961914,[(-x_7 v x_5 v x_8) ^ (x_7 v x_5 v -x_3) ^ (-x_1 v x_9 v x_7) ^ (-x_4 v x_9 v -x_5) ^ (x_1 v x_8) ^ (x_0 v x_9 v -x_6) ^ (x_1 v x_9 v -x_2) ^ (x_6 v -x_2 v -x_0) ^ (-x_9 v x_1 v -x_7) ^ (x_1 v -x_2) ^ (-x_7 v x_2) ^ (-x_4 v -x_6 v -x_3) ^ (x_1 v x_9 v x_2) ^ (-x_9 v x_1 v -x_4) ^ (x_0 v -x_5 v x_2) ^ (x_6 v x_9 v -x_2) ^ (-x_1 v x_7 v -x_8) ^ (x_7 v x_2 v x_8) ^ (x_8 v -x_5 v x_4) ^ (x_6 v -x_9 v -x_7) ^ (x_0 v x_7 v -x_2) ^ (x_0 v x_1 v x_9) ^ (x_3 v x_5 v x_8) ^ (-x_4 v x_2 v -x_0) ^ (x_0 v x_5 v -x_3) ^ (x_1 v x_2 v -x_3) ^ (x_9 v -x_2 v -x_7) ^ (-x_7 v -x_8) ^ (-x_4 v x_2 v -x_8)]
11,27,1,0.06583976745605469,0.2090597152709961,[(-x_7 v x_5 v x_8) ^ (x_9 v x_4 v -x_3) ^ (x_3 v x_10 v x_5) ^ (x_0 v -x_5 v x_8) ^ (-x_0 v x_1 v -x_6) ^ (x_3 v -x_1) ^ (-x_5 v -x_0) ^ (-x_9 v x_7 v x_8) ^ (-x_4 v x_10 v -x_0) ^ (x_6 v -x_2) ^ (-x_7 v x_10 v -x_3) ^ (x_0 v -x_1 v -x_10) ^ (-x_7 v -x_8 v -x_6) ^ (-x_0 v -x_2 v -x_6) ^ (-x_9 v x_1 v x_4) ^ (x_3 v x_7 v -x_8) ^ (x_10 v x_9 v -x_2) ^ (x_9 v x_4 v -x_6) ^ (x_9 v -x_7 v -x_8) ^ (x_3 v x_8 v x_0) ^ (x_10 v x_7) ^ (x_0 v x_10 v x_7) ^ (x_0 v -x_9 v x_4) ^ (x_6 v -x_7 v -x_2) ^ (-x_9 v x_5 v -x_0) ^ (-x_9 v -x_3 v -x_0) ^ (x_4 v -x_3 v -x_0)]
11,31,46,inf,4.513897895812988,[(x_0 v x_6 v -x_8) ^ (-x_5 v x_2 v x_8) ^ (x_3 v -x_1 v x_4) ^ (-x_1 v -x_2 v -x_3) ^ (x_10 v x_6 v -x_2) ^ (x_1 v x_4 v -x_6) ^ (x_0 v -x_10 v x_7) ^ (-x_1 v -x_3) ^ (-x_4 v x_9 v -x_8) ^ (x_10 v x_8) ^ (x_9 v x_2 v -x_0) ^ (x_0 v x_1 v -x_7) ^ (-x_0 v -x_2 v -x_6) ^ (x_1 v -x_9) ^ (x_6 v x_9 v x_2) ^ (-x_10 v x_8) ^ (x_3 v -x_5 v x_7) ^ (x_1 v x_10 v -x_8) ^ (-x_7 v x_5 v -x_0) ^ (-x_4 v x_9 v -x_2) ^ (x_0 v x_2 v -x_8) ^ (x_9 v x_10 v -x_3) ^ (x_0 v x_6 v -x_1) ^ (x_3 v x_2) ^ (x_3 v x_9 v x_10) ^ (x_10 v x_5 v -x_3) ^ (x_6 v x_4 v x_5) ^ (x_6 v -x_4 v x_2) ^ (x_1 v x_5 v -x_3) ^ (x_3 v -x_1 v -x_4) ^ (x_1 v -x_8)]
12,33,1,0.17584657669067383,0.2228860855102539,[(-x_7 v -x_10 v -x_8) ^ (x_6 v -x_7 v x_2) ^ (x_1 v -x_2 v -x_5) ^ (x_3 v -x_10 v -x_2) ^ (x_3 v x_6 v -x_8) ^ (x_6 v x_7 v -x_11) ^ (x_0 v x_1 v -x_11) ^ (-x_9 v -x_4 v x_7) ^ (-x_7 v -x_5 v x_2) ^ (x_0 v x_9) ^ (-x_1 v -x_4 v -x_6) ^ (x_1 v -x_4 v x_8) ^ (-x_11 v x_9 v -x_0) ^ (x_0 v x_6 v x_4) ^ (x_3 v x_4 v x_11) ^ (x_3 v x_1 v x_8) ^ (x_6 v x_2) ^ (-x_2 v x_7 v -x_0) ^ (x_5 v -x_3) ^ (x_7 v x_2 v -x_8) ^ (x_2 v x_5 v -x_0) ^ (-x_1 v x_6 v -x_9) ^ (x_11 v -x_2 v x_0) ^ (x_11 v x_9) ^ (x_9 v -x_4 v -x_10) ^ (x_3 v -x_10 v x_7) ^ (x_0 v x_5 v -x_8) ^ (-x_4 v -x_5 v -x_3) ^ (-x_2 v x_7) ^ (x_0 v -x_1 v x_6) ^ (x_3 v x_5 v -x_6) ^ (x_1 v -x_4 v -x_5) ^ (x_11 v x_7 v -x_6)]
12,22,64,inf,4.352741241455078,[(-x_1 v -x_9 v -x_11) ^ (x_10 v x_6 v -x_2) ^ (x_4 v x_2 v -x_8) ^ (x_0 v x_1 v -x_11) ^ (-x_9 v -x_8) ^ (x_0) ^ (x_9 v x_10 v -x_11) ^ (x_0 v -x_9 v x_5) ^ (x_11 v -x_7 v x_5) ^ (x_2 v -x_8 v -x_0) ^ (x_1 v -x_8 v -x_3) ^ (-x_4 v -x_5 v x_8) ^ (x_11 v -x_2 v -x_0) ^ (x_9 v x_4 v -x_11) ^ (x_0 v x_6 v -x_3) ^ (-x_9 v -x_8 v -x_3) ^ (-x_9 v -x_4 v -x_11) ^ (x_11 v x_1 v x_7) ^ (x_11 v x_0 v x_8) ^ (x_4 v x_2 v -x_6) ^ (-x_9 v -x_5 v x_7) ^ (-x_1 v x_9 v -x_6)]
13,33,1,0.15538406372070312,0.2566804885864258,[(x_0 v x_6 v -x_8) ^ (x_11 v -x_12 v -x_3) ^ (-x_2 v x_10) ^ (x_0 v -x_10 v -x_2) ^ (x_6 v x_10 v x_8) ^ (x_12 v x_7 v -x_6) ^ (-x_1 v -x_12 v -x_8) ^ (x_0 v -x_12 v -x_4) ^ (x_2 v -x_3 v -x_11) ^ (x_6 v x_2) ^ (x_11 v -x_5 v -x_0) ^ (x_3 v -x_12 v -x_0) ^ (-x_12 v -x_10 v x_8) ^ (-x_11 v -x_3 v x_8) ^ (x_0 v x_6 v x_9) ^ (x_7 v -x_8 v x_4) ^ (x_0 v x_1 v -x_4) ^ (x_0 v -x_10 v x_5) ^ (-x_9 v x_10 v x_8) ^ (x_7 v -x_8 v -x_6) ^ (-x_4 v x_5 v -x_0) ^ (-x_12 v x_2 v -x_11) ^ (x_6 v -x_12 v x_10) ^ (-x_11 v -x_7 v x_8) ^ (x_12 v x_4 v x_5) ^ (-x_2 v x_5 v x_4) ^ (x_0 v x_4 v -x_6) ^ (x_10 v -x_5) ^ (x_1 v x_4 v x_8) ^ (x_12 v -x_2 v x_7) ^ (-x_9 v -x_10 v x_2) ^ (x_1 v -x_10 v x_4) ^ (x_3 v -x_9 v -x_12)]
13,16,91,24.083736658096313,4.837008476257324,[(x_11 v -x_4 v -x_5) ^ (x_11 v x_1 v -x_5) ^ (x_3 v -x_2 v x_0) ^ (x_3 v x_7) ^ (-x_1 v x_3 v -x_6) ^ (-x_12 v -x_7 v x_5) ^ (-x_9 v -x_5 v -x_11) ^ (x_7 v x_5 v x_8) ^ (x_3 v x_12 v -x_2) ^ (x_5 v x_1 v x_2) ^ (-x_1 v -x_3 v -x_6) ^ (x_12 v x_10 v -x_11) ^ (-x_12 v -x_7 v x_4) ^ (-x_1 v x_10 v x_2) ^ (x_3 v -x_12 v -x_7) ^ (-x_12 v x_10 v -x_5)]
5,11,1,0.08109569549560547,1.0408935546875,[(-x_2 v x_4) ^ (x_2 v -x_0) ^ (x_1 v -x_4 v -x_2) ^ (x_0 v x_4 v x_2) ^ (x_3 v -x_1 v -x_0) ^ (-x_4 v -x_2 v -x_0) ^ (x_1 v x_2) ^ (x_0 v x_4 v x_3) ^ (-x_4 v -x_2 v -x_3) ^ (x_4 v x_2) ^ (x_1 v x_4)]
5,15,6,0.07214236259460449,0.4242229461669922,[(x_1 v -x_4 v -x_0) ^ (x_1 v x_4 v x_2) ^ (x_1 v -x_3 v -x_0) ^ (-x_4 v x_2 v -x_0) ^ (x_0 v x_4) ^ (x_0 v -x_2 v x_4) ^ (x_0 v -x_3) ^ (x_3 v -x_4) ^ (x_1 v -x_4 v x_2) ^ (-x_1 v x_2 v -x_0) ^ (-x_1 v -x_0) ^ (x_4 v -x_3 v -x_0) ^ (x_0 v -x_4) ^ (-x_2 v -x_3) ^ (x_0 v x_1 v x_4)]
6,13,1,0.10133647918701172,0.45865821838378906,[(x_1 v -x_4 v -x_0) ^ (x_0 v -x_4 v x_2) ^ (-x_4 v -x_5) ^ (-x_1 v x_4 v x_5) ^ (-x_5 v x_2 v -x_3) ^ (x_1 v -x_4 v -x_3) ^ (-x_1 v x_5 v x_2) ^ (x_1 v x_2) ^ (x_1 v -x_2 v x_4) ^ (x_4 v x_5) ^ (-x_1 v -x_4 v x_2) ^ (x_3 v x_4) ^ (-x_2 v x_5)]
6,9,8,0.07339954376220703,0.35422611236572266,[(x_4 v x_2 v -x_3) ^ (-x_1 v -x_5) ^ (x_3 v x_2) ^ (x_3 v x_5 v -x_0) ^ (-x_1 v x_2 v -x_0) ^ (x_4 v -x_3 v -x_0) ^ (-x_1 v -x_2 v x_4) ^ (x_3 v -x_4 v x_5) ^ (x_0 v x_1 v -x_3)]
7,14,1,0.040049076080322266,0.14699935913085938,[(x_3 v x_4 v x_2) ^ (x_1 v -x_4 v -x_2) ^ (x_1 v -x_4 v -x_5) ^ (-x_2 v x_5 v -x_6) ^ (x_2 v -x_3 v -x_0) ^ (-x_0 v x_5 v -x_6) ^ (-x_2 v x_5 v -x_0) ^ (x_1 v -x_3 v -x_6) ^ (-x_5 v -x_2 v x_4) ^ (x_1 v -x_6) ^ (-x_4 v -x_2 v -x_3) ^ (-x_1 v x_0 v -x_3) ^ (x_2 v x_5 v -x_0) ^ (-x_2 v x_5 v -x_3)]
7,21,12,0.2318739891052246,1.0809450149536133,[(x_3 v -x_4 v x_2) ^ (-x_4 v -x_5 v -x_6) ^ (-x_5 v x_2 v -x_3) ^ (x_0 v x_6 v -x_4) ^ (-x_5 v -x_0) ^ (x_6 v -x_4 v x_5) ^ (x_6 v -x_2) ^ (-x_0 v -x_5 v x_4) ^ (x_6 v -x_5 v x_2) ^ (-x_5 v x_4 v -x_3) ^ (x_6 v -x_4 v -x_3) ^ (x_3 v -x_5 v -x_2) ^ (x_0 v x_6 v -x_3) ^ (x_3 v x_1 v x_5) ^ (-x_1 v -x_0 v -x_3) ^ (x_0 v x_4 v x_5) ^ (-x_2 v x_4) ^ (-x_2 v -x_0) ^ (x_4 v x_5 v -x_0) ^ (-x_1 v x_4 v -x_3) ^ (x_0 v x_5 v -x_3)]
8,21,1,0.04658365249633789,0.17962265014648438,[(x_7 v x_5 v -x_3) ^ (-x_1 v x_7 v -x_0) ^ (-x_4 v -x_7 v -x_0) ^ (x_0 v x_1 v x_3) ^ (-x_2 v -x_3 v x_4) ^ (x_0 v -x_6) ^ (-x_4 v -x_2 v x_5) ^ (-x_7 v -x_5 v x_2) ^ (x_0 v x_6 v -x_2) ^ (x_3 v -x_7 v x_4) ^ (x_5 v -x_3) ^ (x_3 v -x_0 v -x_6) ^ (x_6 v x_1 v x_7) ^ (x_6 v -x_4 v -x_3) ^ (x_1 v x_4 v -x_0) ^ (x_0 v -x_7) ^ (-x_5 v -x_3) ^ (x_6 v -x_4 v -x_2) ^ (x_1 v -x_2 v x_4) ^ (x_0 v -x_4 v x_2) ^ (x_0 v -x_5 v -x_6)]
8,9,16,0.10303497314453125,0.5235967636108398,[(-x_5 v -x_6) ^ (-x_0 v -x_5 v -x_6) ^ (x_3 v -x_1 v -x_6) ^ (x_0 v x_1 v -x_4) ^ (-x_2 v -x_7 v -x_5) ^ (x_3 v x_6 v -x_4) ^ (x_6 v x_1) ^ (x_6 v x_4 v x_5) ^ (x_3 v x_1 v x_4)]
9,10,1,0.04548192024230957,0.13738632202148438,[(x_5 v -x_3 v -x_0) ^ (x_3 v x_1 v -x_7) ^ (-x_4 v -x_2) ^ (x_1 v x_5 v -x_8) ^ (x_1 v x_7 v -x_0) ^ (x_0 v -x_4 v x_7) ^ (x_1 v -x_7 v x_2) ^ (x_6 v x_7 v -x_3) ^ (x_0 v x_1 v -x_8) ^ (-x_4 v -x_5 v x_7)]
9,26,23,0.7585840225219727,1.9683313369750977,[(x_1 v -x_7 v -x_6) ^ (x_3 v -x_0) ^ (-x_7 v x_5 v x_8) ^ (-x_1 v -x_4 v x_8) ^ (x_6 v x_4 v x_8) ^ (-x_5 v x_2 v x_7) ^ (x_7 v x_2) ^ (x_0 v x_8 v -x_6) ^ (x_3 v -x_7 v -x_5) ^ (-x_1 v x_6 v x_8) ^ (x_6 v -x_2) ^ (-x_7 v x_2 v -x_8) ^ (x_0 v x_1 v -x_6) ^ (x_5 v -x_3) ^ (-x_7 v x_4 v x_5) ^ (x_0 v -x_1 v -x_4) ^ (-x_6 v x_7 v -x_0) ^ (x_2 v x_4 v x_5) ^ (-x_7 v x_5 v -x_0) ^ (-x_1 v x_2 v -x_3) ^ (x_0 v x_5 v x_8) ^ (x_0 v -x_4 v -x_8) ^ (x_4 v x_5) ^ (x_1 v -x_2 v -x_0) ^ (-x_1 v x_6 v x_5) ^ (x_3 v x_4)]
10,17,1,0.04829740524291992,0.16191768646240234,[(-x_1 v x_5 v -x_8) ^ (-x_1 v -x_4 v -x_6) ^ (-x_2 v -x_3 v x_8) ^ (x_9 v -x_8) ^ (-x_2 v -x_7 v -x_5) ^ (x_3 v -x_9 v x_2) ^ (-x_1 v -x_9 v x_7) ^ (x_6 v -x_8 v -x_0) ^ (-x_0 v x_7 v -x_3) ^ (x_1 v -x_5 v -x_0) ^ (-x_9 v -x_2 v -x_5) ^ (x_9 v x_7 v x_2) ^ (x_6 v x_5 v x_2) ^ (x_6 v x_9 v -x_2) ^ (-x_1 v x_6 v -x_3) ^ (x_2 v -x_8 v -x_0) ^ (-x_5 v -x_8)]
10,22,32,175.61855673789978,2.405691146850586,[(x_1 v -x_7 v -x_6) ^ (x_0 v -x_6 v -x_3) ^ (-x_1 v x_9 v x_7) ^ (-x_9 v -x_5 v -x_0) ^ (x_3 v -x_5 v -x_6) ^ (-x_4 v -x_2) ^ (x_3 v x_6 v -x_9) ^ (x_9 v x_7 v -x_6) ^ (-x_2 v x_7 v -x_0) ^ (x_0 v -x_1 v -x_5) ^ (-x_1 v -x_7 v x_0) ^ (x_6 v x_9 v -x_3) ^ (x_3 v -x_2 v -x_8) ^ (x_0 v x_6 v x_9) ^ (x_4 v x_5 v -x_3) ^ (x_3 v -x_5 v x_0) ^ (x_3 v x_6 v -x_7) ^ (x_1 v x_4 v x_7) ^ (x_6 v x_4 v -x_0) ^ (x_9 v x_2 v x_8) ^ (-x_4 v -x_5 v x_2) ^ (-x_7 v x_5 v -x_3)]
11,25,1,0.05899834632873535,0.20596027374267578,[(x_6 v x_10 v x_7) ^ (x_6 v x_2 v -x_3) ^ (-x_6 v x_4 v -x_3) ^ (x_0 v -x_7 v -x_6) ^ (x_0 v -x_2 v x_5) ^ (x_0 v -x_4 v x_10) ^ (x_6 v x_4 v x_8) ^ (x_1 v -x_4 v -x_7) ^ (-x_7 v -x_10 v x_8) ^ (-x_1 v x_7 v x_0) ^ (x_0 v -x_5 v x_8) ^ (-x_6 v x_8) ^ (x_1 v -x_10 v x_2) ^ (x_0 v -x_7 v x_8) ^ (-x_1 v -x_8 v -x_6) ^ (-x_4 v -x_10 v x_2) ^ (x_9 v x_10 v x_4) ^ (x_6 v x_1 v x_2) ^ (x_6 v -x_5 v x_2) ^ (-x_1 v x_6 v x_9) ^ (-x_6 v -x_8 v -x_0) ^ (-x_1 v x_10) ^ (x_9 v -x_5) ^ (x_1 v -x_4 v x_2) ^ (x_6 v x_9 v -x_8)]
11,25,46,309.21250438690186,3.5607519149780273,[(x_6 v x_10 v x_7) ^ (x_6 v -x_9 v x_5) ^ (-x_9 v x_4 v x_5) ^ (-x_5 v x_9 v x_10) ^ (-x_4 v -x_2) ^ (-x_1 v x_8) ^ (x_5 v -x_8 v -x_0) ^ (x_6 v x_1 v -x_8) ^ (x_6 v -x_10 v -x_2) ^ (x_0 v -x_7 v x_4) ^ (-x_4 v -x_5 v x_8) ^ (x_1 v -x_9 v -x_6) ^ (x_7 v -x_8 v x_4) ^ (-x_1 v x_7 v -x_8) ^ (x_6 v -x_4 v -x_3) ^ (x_9 v x_2) ^ (x_0 v -x_10 v x_5) ^ (-x_9 v x_10 v -x_3) ^ (x_0 v x_6 v -x_5) ^ (-x_1 v -x_3 v x_8) ^ (x_6 v -x_8 v -x_0) ^ (x_0 v x_9 v -x_5) ^ (x_0 v x_4 v -x_6) ^ (x_0 v -x_4) ^ (x_1 v -x_8)]
12,28,1,0.10930919647216797,0.19312667846679688,[(x_0 v x_5 v x_2) ^ (-x_9 v -x_2 v -x_3) ^ (x_6 v -x_7 v x_2) ^ (x_11 v -x_2 v -x_8) ^ (x_6 v x_1 v -x_11) ^ (-x_9 v -x_4 v -x_7) ^ (x_1 v x_9 v -x_6) ^ (x_11 v x_7 v -x_2) ^ (-x_11 v -x_2 v -x_6) ^ (x_11 v x_5 v -x_6) ^ (-x_9 v x_1 v -x_4) ^ (x_10 v -x_2 v x_4) ^ (x_11 v -x_9 v x_1) ^ (x_11 v -x_9 v x_8) ^ (x_11 v -x_7 v -x_0) ^ (-x_2 v -x_4 v -x_10) ^ (x_11 v x_1 v -x_5) ^ (-x_9 v x_10 v x_8) ^ (x_2 v -x_8) ^ (-x_2 v -x_0) ^ (x_3 v -x_2 v -x_6) ^ (x_8 v -x_4 v -x_3) ^ (x_4 v x_2 v -x_6) ^ (x_1 v x_7) ^ (x_1 v x_9 v -x_11) ^ (-x_10 v x_5 v -x_11) ^ (-x_10 v x_2 v -x_0) ^ (-x_7 v -x_8)]
12,18,64,353.62152767181396,3.9704465866088867,[(x_1 v -x_9 v -x_0) ^ (x_1 v -x_10 v -x_0) ^ (x_3 v -x_2 v -x_6) ^ (x_9 v -x_5 v x_2) ^ (x_7 v x_5 v -x_0) ^ (x_1 v x_4 v x_5) ^ (x_0 v -x_4 v x_10) ^ (-x_10 v x_5 v -x_6) ^ (-x_1 v -x_6) ^ (-x_5 v x_2 v -x_3) ^ (x_11 v -x_8 v -x_6) ^ (-x_1 v x_3) ^ (x_1 v x_9 v x_7) ^ (-x_1 v -x_9 v x_10) ^ (x_4 v x_7 v -x_11) ^ (x_7 v x_2 v -x_8) ^ (x_6 v -x_9 v x_8) ^ (x_3 v x_1 v x_9)]
13,25,1,0.0650336742401123,0.18410491943359375,[(x_3 v x_7 v -x_0) ^ (x_0 v x_12 v -x_7) ^ (-x_1 v -x_12 v x_2) ^ (-x_10 v x_4) ^ (-x_2 v -x_3 v x_4) ^ (x_8 v x_4 v -x_0) ^ (x_6 v -x_2 v -x_0) ^ (x_4 v x_8) ^ (-x_1 v -x_6) ^ (x_11 v x_9 v -x_5) ^ (-x_7 v x_4 v x_8) ^ (x_0 v x_5) ^ (x_9 v -x_4 v -x_5) ^ (-x_10 v x_4 v -x_8) ^ (x_12 v x_7 v x_8) ^ (-x_9 v -x_6 v x_8) ^ (-x_1 v x_4 v -x_8) ^ (x_12 v -x_10 v x_8) ^ (x_6 v -x_12 v -x_10) ^ (-x_12 v -x_9 v x_8) ^ (x_12 v x_10 v -x_0) ^ (-x_7 v -x_2 v -x_11) ^ (x_10 v x_5 v -x_3) ^ (-x_9 v -x_12 v x_2) ^ (x_11 v x_12 v -x_5)]
13,22,91,216.71182012557983,6.60106086730957,[(x_11 v -x_2 v -x_3) ^ (x_1 v x_9 v -x_7) ^ (x_11 v -x_1 v x_5) ^ (-x_1 v x_12) ^ (x_12 v -x_6 v -x_3) ^ (-x_7 v x_10 v x_2) ^ (x_9 v -x_10 v x_5) ^ (-x_1 v -x_12 v x_8) ^ (x_6 v -x_9 v x_12) ^ (x_6 v x_12 v x_10) ^ (x_5 v -x_3) ^ (x_11 v -x_1 v -x_8) ^ (-x_1 v x_5 v -x_11) ^ (-x_12 v -x_6 v -x_11) ^ (x_12 v -x_7 v -x_0) ^ (-x_9 v -x_8 v -x_3) ^ (x_0 v -x_10 v -x_8) ^ (x_0 v x_5 v x_8) ^ (x_11 v x_10 v x_3) ^ (x_1 v x_9 v x_8) ^ (x_11 v x_0 v -x_6) ^ (x_4 v x_5 v -x_6)]
5,11,1,0.07003235816955566,1.0416526794433594,[(x_3 v -x_2) ^ (-x_0 v -x_3) ^ (-x_1 v -x_4 v -x_0) ^ (x_0 v -x_4 v x_2) ^ (x_0 v -x_4 v -x_2) ^ (-x_4 v -x_2) ^ (-x_1 v -x_0) ^ (x_3 v x_1 v x_4) ^ (-x_1 v -x_2 v -x_0) ^ (x_3 v x_2 v x_0) ^ (-x_1 v x_4 v x_3)]
5,7,6,0.05340766906738281,0.2677927017211914,[(x_0 v -x_3) ^ (x_3 v -x_1 v -x_0) ^ (x_3 v -x_1 v x_4) ^ (-x_1 v x_4 v x_2) ^ (x_0 v x_4 v x_3) ^ (-x_1 v -x_4 v x_2) ^ (x_4 v x_2)]
6,11,1,0.042124032974243164,0.1396026611328125,[(x_4 v x_2 v -x_3) ^ (x_1 v x_5) ^ (x_0 v -x_2) ^ (x_1 v x_4) ^ (x_4 v x_5 v -x_3) ^ (-x_1 v x_5 v -x_3) ^ (x_1 v -x_2 v x_5) ^ (x_4 v x_5) ^ (x_0 v -x_4 v x_2) ^ (x_3 v -x_5 v x_2) ^ (-x_4 v x_5 v -x_0)]
6,13,8,0.0671989917755127,0.4184255599975586,[(x_1 v x_2 v x_5) ^ (-x_2 v x_4) ^ (-x_5 v -x_2 v -x_0) ^ (x_1 v -x_2 v -x_5) ^ (x_3 v x_4 v x_5) ^ (-x_1 v -x_2 v -x_3) ^ (-x_1 v -x_5) ^ (-x_5 v x_2 v -x_3) ^ (-x_1 v -x_5 v -x_0) ^ (-x_0 v -x_5 v x_4) ^ (-x_5 v -x_3 v x_4) ^ (x_3 v x_4) ^ (-x_4 v -x_5 v -x_3)]
7,8,1,0.04749917984008789,0.12470531463623047,[(-x_1 v -x_2) ^ (-x_4 v x_5 v -x_6) ^ (x_3 v -x_1 v -x_0) ^ (-x_2 v x_5 v -x_0) ^ (x_1 v -x_5 v x_2) ^ (x_4 v -x_6) ^ (-x_1 v -x_5 v -x_0) ^ (-x_5 v x_2 v -x_0)]
7,21,12,0.13320350646972656,0.8984041213989258,[(-x_1 v x_5) ^ (-x_4 v -x_2 v -x_6) ^ (-x_1 v -x_5 v x_2) ^ (x_0 v x_6) ^ (-x_2 v -x_5 v -x_6) ^ (x_1 v -x_4) ^ (x_6 v -x_5 v -x_2) ^ (x_6 v x_5 v -x_0) ^ (x_3 v x_4 v -x_6) ^ (x_0 v x_6 v x_2) ^ (-x_5 v x_2) ^ (-x_5 v x_4 v -x_3) ^ (x_0 v -x_1 v x_5) ^ (-x_2 v -x_5 v -x_0) ^ (x_1 v -x_5) ^ (-x_4 v x_2 v -x_0) ^ (-x_2 v -x_3 v -x_6) ^ (x_5) ^ (-x_4 v x_2 v x_5) ^ (x_3 v x_5 v -x_6) ^ (-x_1 v x_2 v -x_6)]
8,11,1,0.11358976364135742,0.172210693359375,[(x_3 v -x_5 v -x_6) ^ (x_5 v -x_4 v x_2) ^ (x_3 v -x_5 v x_4) ^ (x_0 v x_1 v -x_5) ^ (-x_5 v -x_2 v x_4) ^ (x_0 v x_4 v -x_2) ^ (x_6 v x_4 v x_5) ^ (-x_1 v x_6 v x_5) ^ (-x_7 v -x_5 v -x_3) ^ (x_5 v x_2 v -x_3) ^ (x_0 v x_4 v x_7)]
8,23,16,0.3166999816894531,1.3758516311645508,[(-x_1 v x_6 v -x_7) ^ (-x_4 v -x_2 v -x_6) ^ (x_0 v -x_7 v -x_6) ^ (x_0 v -x_6) ^ (x_0 v x_6 v -x_4) ^ (x_1 v -x_4 v x_7) ^ (-x_5 v x_7 v x_4) ^ (-x_1 v -x_5 v x_3) ^ (-x_7 v -x_5 v x_2) ^ (x_0 v -x_7 v -x_2) ^ (x_0 v -x_2 v x_7) ^ (-x_4 v x_7) ^ (x_3 v x_1) ^ (-x_0 v x_4 v -x_3) ^ (-x_4 v x_5 v -x_3) ^ (-x_1 v -x_7 v x_0) ^ (x_1 v x_2 v -x_0) ^ (x_3 v x_2 v -x_0) ^ (x_0 v x_1 v -x_4) ^ (x_0 v x_1 v x_7) ^ (-x_2 v -x_4 v -x_5) ^ (-x_4 v x_2 v -x_0) ^ (x_6 v -x_7 v -x_3)]
9,16,1,0.04354119300842285,0.1559457778930664,[(x_1 v -x_7 v -x_6) ^ (x_1 v x_7 v -x_3) ^ (-x_0 v x_4 v -x_6) ^ (x_3 v x_1 v -x_8) ^ (x_2 v -x_0) ^ (x_3 v x_0 v x_8) ^ (-x_6 v x_4 v -x_3) ^ (x_1 v x_2 v -x_8) ^ (-x_1 v -x_2 v x_8) ^ (x_0 v -x_2 v -x_8) ^ (x_3 v -x_1 v -x_8) ^ (x_1 v x_2 v -x_3) ^ (-x_7 v -x_5 v -x_6) ^ (-x_2 v -x_3) ^ (-x_7 v -x_6 v -x_0) ^ (-x_1 v -x_7 v x_8)]
9,18,23,0.4753570556640625,1.3343191146850586,[(x_0 v x_5 v x_3) ^ (-x_1 v x_6) ^ (x_3 v -x_5 v -x_0) ^ (-x_4 v -x_5 v -x_0) ^ (-x_7 v x_5 v x_8) ^ (-x_1 v x_2 v -x_3) ^ (x_3 v -x_1 v x_5) ^ (-x_0 v x_7 v x_8) ^ (x_0 v -x_1 v x_4) ^ (x_3 v x_1 v -x_7) ^ (x_4 v x_5 v x_8) ^ (-x_4) ^ (-x_5 v x_8) ^ (-x_1 v x_5 v -x_6) ^ (x_3 v x_6) ^ (-x_2 v x_5 v x_8) ^ (-x_7 v x_2 v x_8) ^ (-x_7 v -x_5 v x_2)]
